"sp","weights"
"Liotyphlops_albirostris",0.00537188766923974
"Typhlophis_squamosus",0.00544369182642016
"Anilios_howi",0.00237637419490346
"Anilios_guentheri",0.00237637419490352
"Anilios_affinis",0.0023765853496696
"Anilios_wiedii",0.00237700381988067
"Anilios_nigrescens",0.00237750030219571
"Anilios_bituberculatus",0.00237750030219548
"Anilios_troglodytes",0.00237341041431875
"Anilios_kimberleyensis",0.00237341041431905
"Anilios_ligatus",0.00237365200653803
"Anilios_ganei",0.00237365200653815
"Anilios_unguirostris",0.00237705054662396
"Anilios_ammodytes",0.00237619101381375
"Anilios_diversus",0.00237619101381408
"Anilios_grypus",0.0023778460095814
"Anilios_centralis",0.00237486867316433
"Anilios_waitii",0.00237486867316463
"Anilios_australis",0.00237568822007541
"Anilios_hamatus",0.00237437930697333
"Anilios_endoterus",0.0023743793069733
"Anilios_pilbarensis",0.00237474922180128
"Anilios_pinguis",0.00237406793322931
"Anilios_splendidus",0.00237406793322902
"Anilios_bicolor",0.00237578033763308
"Anilios_silvia",0.00238178160933935
"Anilios_torresianus",0.00238223252937623
"Anilios_leptosoma",0.0023881898625831
"Anilios_longissimus",0.00238818986258273
"Anilios_proximus",0.00239009707052112
"Sundatyphlops_polygrammicus",0.00242778542744674
"Acutotyphlops_subocularis",0.00248591830676559
"Acutotyphlops_kunuaensis",0.00248591830676539
"Ramphotyphlops_acuticaudus",0.00250588573994481
"Ramphotyphlops_depressus",0.00250588573994473
"Ramphotyphlops_adocetus",0.00251028454470664
"Ramphotyphlops_lineatus",0.00252023997578928
"Indotyphlops_braminus",0.0025238874412411
"Indotyphlops_pammeces",0.00252388744124101
"Indotyphlops_albiceps",0.00254929565230851
"Malayotyphlops_luzonensis",0.00257003444626575
"Malayotyphlops_ruber",0.00257003444626568
"Argyrophis_diardii",0.0026049040550778
"Argyrophis_muelleri",0.00260490405507809
"Xerotyphlops_socotranus",0.00265255870908964
"Xerotyphlops_vermicularis",0.00265255870908963
"Afrotyphlops_lineolatus",0.00250847670032599
"Afrotyphlops_punctatus",0.0025084767003263
"Afrotyphlops_congestus",0.00250917864683108
"Afrotyphlops_bibronii",0.00251558942754993
"Afrotyphlops_fornasinii",0.00251558942755016
"Afrotyphlops_mucruso",0.00251935819484316
"Afrotyphlops_schlegelii",0.00251935819484346
"Afrotyphlops_angolensis",0.00252972588083798
"Afrotyphlops_elegans",0.00252972588083754
"Afrotyphlops_obtusus",0.00255830343941712
"Letheobia_newtoni",0.00255355925640422
"Letheobia_feae",0.00255355925640432
"Letheobia_simoni",0.00255897545491104
"Letheobia_episcopus",0.00255897545491156
"Rhinotyphlops_schinzi",0.00258879534457684
"Rhinotyphlops_lalandei",0.00258879534457696
"Rhinotyphlops_unitaeniatus",0.00261473903093532
"Afrotyphlops_steinhausi",0.00261641868928358
"Madatyphlops_andasibensis",0.00257619320842247
"Madatyphlops_rajeryi",0.00257619320842265
"Madatyphlops_arenarius",0.00259424846783606
"Madatyphlops_comorensis",0.00258716631277404
"Madatyphlops_mucronatus",0.00258716631277422
"Madatyphlops_microcephalus",0.0026054389128158
"Madatyphlops_decorsei",0.00260543891281608
"Madatyphlops_domerguei",0.00266835485378822
"Typhlops_sylleptor",0.00239945935046
"Typhlops_hectus",0.0023994593504599
"Typhlops_agoralionis",0.00240075830387104
"Typhlops_proancylops",0.00240422934193878
"Typhlops_capitulatus",0.00240682314513111
"Typhlops_jamaicensis",0.00240682314513116
"Typhlops_sulcatus",0.00240930292653316
"Typhlops_syntherus",0.00240930292653312
"Typhlops_rostellatus",0.00241346876595117
"Typhlops_schwartzi",0.00240707700166217
"Typhlops_lumbricalis",0.00240707700166222
"Typhlops_eperopeus",0.0024048188789052
"Typhlops_titanops",0.00240481887890516
"Typhlops_pusillus",0.00241324068198178
"Antillotyphlops_richardi",0.00240083147494026
"Antillotyphlops_naugus",0.00240083147494026
"Antillotyphlops_platycephalus",0.00240128474021835
"Antillotyphlops_hypomethes",0.00240345077197465
"Antillotyphlops_catapontus",0.00240561086102986
"Antillotyphlops_granti",0.00241142581259278
"Antillotyphlops_dominicanus",0.00240946633784998
"Antillotyphlops_guadeloupensis",0.0024094663378498
"Antillotyphlops_monastus",0.00240834795262217
"Antillotyphlops_geotomus",0.00240834795262184
"Cubatyphlops_notorachius",0.0024039180138443
"Cubatyphlops_anchaurus",0.0024039180138444
"Cubatyphlops_contorhinus",0.00240406778851575
"Cubatyphlops_anousius",0.00240342598680905
"Cubatyphlops_biminiensis",0.00240342598681186
"Cubatyphlops_perimychus",0.0024046970214258
"Cubatyphlops_arator",0.00240993255105079
"Cubatyphlops_caymanensis",0.00241912722238052
"Amerotyphlops_reticulatus",0.00253652743497033
"Amerotyphlops_brongersmianus",0.00253652743497005
"Amerotyphlops_tycherus",0.00254325873162026
"Amerotyphlops_tasymicris",0.00255387683426647
"Xenotyphlops_grandidieri",0.00368112336081873
"Gerrhopilus_hedraeus",0.00424823401347546
"Gerrhopilus_mirus",0.0042482340134755
"Epictia_goudotii",0.0029638701013944
"Epictia_bakewelli",0.00296387010139498
"Epictia_phenops",0.00296839433872401
"Epictia_ater",0.00297847934467287
"Epictia_magnamaculata",0.00298649207663321
"Epictia_columbi",0.0029864920766335
"Siagonodon_septemstriatus",0.00305555587279834
"Epictia_collaris",0.00305555587279828
"Epictia_tenella",0.00307466303674759
"Trilepida_koppesi",0.0030397798216865
"Trilepida_dimidiata",0.00303977982168609
"Trilepida_brasiliensis",0.00304846794654002
"Trilepida_macrolepis",0.00312800331425256
"Rena_dissecta",0.00308506335751235
"Rena_dulcis",0.00308506335751232
"Rena_humilis",0.00312579562678667
"Tetracheilostoma_bilineatum",0.00308596353010186
"Tetracheilostoma_breuili",0.00308596353010129
"Tetracheilostoma_carlae",0.00308985341732348
"Mitophis_pyrites",0.00310473417066334
"Mitophis_leptepileptus",0.00310473417066317
"Mitophis_asbolepis",0.00311720843729884
"Tricheilostoma_bicolor",0.00364775317461343
"Namibiana_labialis",0.00304315534170906
"Leptotyphlops_scutifrons",0.00304315534170904
"Leptotyphlops_distanti",0.00305631731423564
"Leptotyphlops_sylvicolus",0.00307230426648775
"Leptotyphlops_nigricans",0.00307230426648772
"Leptotyphlops_conjunctus",0.00309920179212548
"Leptotyphlops_merkeri",0.00308371962869868
"Leptotyphlops_nigroterminus",0.00308371962869871
"Leptotyphlops_pitmani",0.00309428985511301
"Leptotyphlops_kafubi",0.00313438252144502
"Namibiana_occidentalis",0.00343190149623384
"Myriopholis_macrorhyncha",0.00323168424373441
"Myriopholis_adleri",0.00323168424373421
"Myriopholis_rouxestevae",0.00321989798828068
"Myriopholis_boueti",0.00321989798828108
"Myriopholis_algeriensis",0.00332447615369413
"Myriopholis_blanfordi",0.00332447615369421
"Myriopholis_longicauda",0.00341080878218323
"Rhinoleptus_koniagui",0.00381328327866854
"Liolaemus_tehuelche",0.00172389451419677
"Liolaemus_sagei",0.00172389451419653
"Liolaemus_inacayali",0.00172394321384053
"Liolaemus_boulengeri",0.00172407911527463
"Liolaemus_telsen",0.00172407911527536
"Liolaemus_senguer",0.00172395209176385
"Liolaemus_casamiquelai",0.00172395209176356
"Liolaemus_goetschi",0.00172404871522976
"Liolaemus_hermannunezi",0.00172453848168306
"Liolaemus_tromen",0.00172453848168293
"Liolaemus_sitesi",0.00172460862386104
"Liolaemus_loboi",0.00172472000640072
"Liolaemus_rothi",0.00172504580747545
"Liolaemus_melanops",0.00172368621242888
"Liolaemus_martorii",0.00172368621242884
"Liolaemus_morenoi",0.00172371830932532
"Liolaemus_canqueli",0.00172377393361532
"Liolaemus_xanthoviridis",0.00172385491278276
"Liolaemus_fitzingerii",0.0017238549127826
"Liolaemus_chehuachekenk",0.00172397929526651
"Liolaemus_donosobarrosi",0.00172435561012268
"Liolaemus_mapuche",0.00172435561012282
"Liolaemus_puelche",0.00172442317336438
"Liolaemus_josei",0.00172442317336445
"Liolaemus_cuyanus",0.00172494062374951
"Liolaemus_riojanus",0.00172672435308615
"Liolaemus_multimaculatus",0.00172672435308509
"Liolaemus_cuyumhue",0.00172691461629342
"Liolaemus_salinicola",0.00172785080754894
"Liolaemus_gardeli",0.00172681737870323
"Liolaemus_wiegmannii",0.00172681737870322
"Liolaemus_azarai",0.00172709732305717
"Liolaemus_scapularis",0.00172763575131826
"Liolaemus_lutzae",0.00172841784081906
"Liolaemus_arambarensis",0.00172841784081907
"Liolaemus_occipitalis",0.00172851087642569
"Liolaemus_pseudoanomalus",0.00172848518560738
"Liolaemus_anomalus",0.00172848518560668
"Liolaemus_lentus",0.00172857560958397
"Liolaemus_albiceps",0.00172536272416456
"Liolaemus_irregularis",0.00172536272416433
"Liolaemus_ornatus",0.00172562513136003
"Liolaemus_calchaqui",0.00172574609154669
"Liolaemus_lavillai",0.0017257782763384
"Liolaemus_crepuscularis",0.00172601959294001
"Liolaemus_espinozai",0.0017262510766678
"Liolaemus_quilmes",0.001726251076668
"Liolaemus_koslowskyi",0.00172703088245079
"Liolaemus_abaucan",0.00172703088245067
"Liolaemus_darwinii",0.0017258086393193
"Liolaemus_laurenti",0.00172580863931889
"Liolaemus_grosseorum",0.0017260255585981
"Liolaemus_olongasta",0.00172632400077811
"Liolaemus_chacoensis",0.00172662304769904
"Liolaemus_uspallatensis",0.00172729685306062
"Liolaemus_cazianiae",0.00171854030553951
"Liolaemus_porosus",0.00171854030554006
"Liolaemus_poecilochromus",0.0017184659981163
"Liolaemus_halonastes",0.00171846599811749
"Liolaemus_pleopholis",0.00171856542335404
"Liolaemus_islugensis",0.00171856542335357
"Liolaemus_multicolor",0.00171864768985596
"Liolaemus_jamesi",0.0017186883816424
"Liolaemus_pachecoi",0.00171868838164264
"Liolaemus_hajeki",0.00171875032520016
"Liolaemus_torresi",0.0017188131842788
"Liolaemus_stolzmanni",0.00171881318427858
"Liolaemus_molinai",0.00171906577024893
"Liolaemus_dorbignyi",0.00171843576539296
"Liolaemus_vulcanus",0.00171843576539346
"Liolaemus_scrocchii",0.00171853703151186
"Liolaemus_inti",0.00171856747081162
"Liolaemus_fittkaui",0.00171907494231713
"Liolaemus_huacahuasicus",0.00171957297341315
"Liolaemus_orientalis",0.00172011175142709
"Liolaemus_insolitus",0.00172078987206314
"Liolaemus_poconchilensis",0.00172078987206256
"Liolaemus_signifer",0.00171980409134978
"Liolaemus_chlorostictus",0.00171980409134984
"Liolaemus_annectens",0.00171978905972464
"Liolaemus_etheridgei",0.001719789059725
"Liolaemus_forsteri",0.00172018379955868
"Liolaemus_williamsi",0.00171981244736602
"Liolaemus_melanogaster",0.00171981244736602
"Liolaemus_polystictus",0.0017199759563602
"Liolaemus_robustus",0.00172006968372854
"Liolaemus_vallecurensis",0.00171865747067056
"Liolaemus_eleodori",0.00171865747067235
"Liolaemus_gracielae",0.00171867697770135
"Liolaemus_rosenmanni",0.00171875085203331
"Liolaemus_nigriceps",0.00171877843280743
"Liolaemus_patriciaiturrae",0.00171877843280669
"Liolaemus_famatinae",0.0017196550061567
"Liolaemus_andinus",0.00171965500615645
"Liolaemus_fabiani",0.00171959412083562
"Liolaemus_audituvelatus",0.00171959412083552
"Liolaemus_foxi",0.00171965348247326
"Liolaemus_ruibali",0.0017199527830617
"Liolaemus_thomasi",0.00172353399102453
"Liolaemus_ortizii",0.00172353399102523
"Liolaemus_cranwelli",0.00174826596530821
"Liolaemus_crandalli",0.00174826596531054
"Liolaemus_carlosgarini",0.00174829750446116
"Liolaemus_smaug",0.00174829750446283
"Liolaemus_elongatus",0.00174840872516032
"Liolaemus_janequeoae",0.00174840872516011
"Liolaemus_scorialis",0.00174841238737792
"Liolaemus_chillanensis",0.00174841238737803
"Liolaemus_antumalguen",0.00174846166595102
"Liolaemus_burmeisteri",0.0017487830628977
"Liolaemus_leopardinus",0.0017487005713842
"Liolaemus_valdesianus",0.00174870057138397
"Liolaemus_frassinettii",0.0017488478372568
"Liolaemus_curis",0.00174907247727262
"Liolaemus_shitan",0.00174976372852027
"Liolaemus_kriegi",0.00175215282420632
"Liolaemus_tregenzai",0.0017551663448677
"Liolaemus_buergeri",0.00175516634486882
"Liolaemus_alticolor",0.00175651644009071
"Liolaemus_capillitas",0.00175453674714214
"Liolaemus_umbrifer",0.00175453674714106
"Liolaemus_heliodermis",0.00175482213935693
"Liolaemus_dicktracyi",0.00175471008153672
"Liolaemus_talampaya",0.00175471008153672
"Liolaemus_tulkas",0.00175513413557316
"Liolaemus_austromendocinus",0.00175782269983929
"Liolaemus_gununakuna",0.00175782269983986
"Liolaemus_petrophilus",0.00175842375928457
"Liolaemus_flavipiceus",0.00176609472351135
"Liolaemus_punmahuida",0.00176609472351151
"Liolaemus_cyanogaster",0.00175821621622663
"Liolaemus_septentrionalis",0.00175821621622681
"Liolaemus_cristiani",0.00175805469956184
"Liolaemus_thermarum",0.00175805469956163
"Liolaemus_curicensis",0.00175770157341584
"Liolaemus_araucaniensis",0.00175770157341655
"Liolaemus_pictus",0.00175788778569979
"Liolaemus_schroederi",0.00175798217173567
"Liolaemus_gravenhorstii",0.00175798217173543
"Liolaemus_bellii",0.00175824990674336
"Liolaemus_chiliensis",0.00175914505451356
"Liolaemus_neuquensis",0.00176350809176773
"Liolaemus_coeruleus",0.00176350809176827
"Liolaemus_saxatilis",0.00175763743031221
"Liolaemus_gracilis",0.00175763743031344
"Liolaemus_robertmertensi",0.00175827565594883
"Liolaemus_ramirezae",0.00175804962065157
"Liolaemus_yanalcu",0.00175804962065202
"Liolaemus_bibronii",0.00175913823225137
"Liolaemus_chaltin",0.00175859373863938
"Liolaemus_puna",0.00175859373863933
"Liolaemus_incaicus",0.00175889590396341
"Liolaemus_bitaeniatus",0.00175964272364041
"Liolaemus_pagaburoi",0.00176274475565464
"Liolaemus_leftrarui",0.00176438918414847
"Liolaemus_villaricensis",0.00176438918414867
"Liolaemus_velosoi",0.00177681828880582
"Liolaemus_platei",0.00177681828880615
"Liolaemus_paulinae",0.00177648463051498
"Liolaemus_isabelae",0.00177648463051425
"Liolaemus_pseudolemniscatus",0.00178373484322989
"Liolaemus_atacamensis",0.00177893321149047
"Liolaemus_nigromaculatus",0.00177893321149096
"Liolaemus_zapallarensis",0.00177917182571041
"Liolaemus_silvai",0.00177917182571077
"Liolaemus_monticola",0.00177878062614982
"Liolaemus_nitidus",0.00177878062614975
"Liolaemus_confusus",0.00177895000330467
"Liolaemus_nigroviridis",0.00177904580067487
"Liolaemus_uniformis",0.00177904580067527
"Liolaemus_fuscus",0.00178020563979009
"Liolaemus_lemniscatus",0.00178536731991979
"Liolaemus_tenuis",0.00179584641869731
"Liolaemus_archeforus",0.00177190888070725
"Liolaemus_tristis",0.00177190888070669
"Liolaemus_chacabucoense",0.00177192623235743
"Liolaemus_scolaroi",0.00177186245041951
"Liolaemus_zullyae",0.00177186245041913
"Liolaemus_gallardoi",0.00177257259114679
"Liolaemus_sarmientoi",0.00177257259114758
"Liolaemus_escarchadosi",0.00177275964457264
"Liolaemus_tari",0.00177275964457203
"Liolaemus_baguali",0.00177287320795854
"Liolaemus_kingii",0.00177541455452695
"Liolaemus_somuncurae",0.00177785214015723
"Liolaemus_uptoni",0.00177785214015761
"Liolaemus_magellanicus",0.00178508231812915
"Liolaemus_morandae",0.00178092567600049
"Liolaemus_avilai",0.00178092567600093
"Liolaemus_lineomaculatus",0.00178162301778141
"Liolaemus_kolengh",0.00178158122496119
"Liolaemus_silvanae",0.00178158122496147
"Liolaemus_hatcheri",0.00178594585570579
"Liolaemus_wari",0.0018292604340143
"Liolaemus_pachacutec",0.00182926043401435
"Liolaemus_walkeri",0.00183036751504767
"Liolaemus_tacnae",0.00183334091594961
"Liolaemus_chavin",0.00184029214488577
"Phymaturus_payuniae",0.00188047831536722
"Phymaturus_nevadoi",0.0018804783153644
"Phymaturus_sitesi",0.00188056149595105
"Phymaturus_delheyi",0.00188100302669114
"Phymaturus_rahuensis",0.00188190414322574
"Phymaturus_zapalensis",0.00188190414322561
"Phymaturus_cacivioi",0.00188205324533803
"Phymaturus_manuelae",0.00188393791938392
"Phymaturus_spurcus",0.0018839379193842
"Phymaturus_patagonicus",0.00188702934152945
"Phymaturus_somuncurensis",0.00188188928035471
"Phymaturus_ceii",0.0018818892803553
"Phymaturus_sinervoi",0.00188207093544549
"Phymaturus_etheridgei",0.0018820709354456
"Phymaturus_calcogaster",0.00188242338044264
"Phymaturus_camilae",0.00188242338044186
"Phymaturus_yachanana",0.00188271821144262
"Phymaturus_tenebrosus",0.0018846301337704
"Phymaturus_indistinctus",0.00188855879107257
"Phymaturus_videlai",0.00188855879107301
"Phymaturus_castillensis",0.00188980935930361
"Phymaturus_felixi",0.00189067631536065
"Phymaturus_denotatus",0.00188319599180252
"Phymaturus_laurenti",0.00188319599180165
"Phymaturus_antofagastensis",0.00188349607346954
"Phymaturus_mallimaccii",0.00188390946917519
"Phymaturus_bibronii",0.00188362820748564
"Phymaturus_punae",0.00188362820748513
"Phymaturus_williamsi",0.00188358728340408
"Phymaturus_extrilidus",0.00188358728340454
"Phymaturus_darwini",0.00188580624108441
"Phymaturus_aguedae",0.00188580624108343
"Phymaturus_alicahuense",0.00188646797917562
"Phymaturus_verdugo",0.00188579696052958
"Phymaturus_palluma",0.00188579696052898
"Phymaturus_roigorum",0.00188615912623207
"Phymaturus_tromen",0.00188749655654306
"Phymaturus_querque",0.00189468689337441
"Phymaturus_dorsimaculatus",0.00189865826620483
"Phymaturus_vociferator",0.00189865826620518
"Phymaturus_maulense",0.00190095020921238
"Ctenoblepharys_adspersa",0.00252497022601295
"Polychrus_marmoratus",0.00229391161735704
"Polychrus_auduboni",0.00229391161735734
"Polychrus_liogaster",0.00230950072190696
"Polychrus_peruvianus",0.0023541392546629
"Polychrus_femoralis",0.00235561812971657
"Polychrus_jacquelinae",0.00235561812971661
"Polychrus_acutirostris",0.0023753956216258
"Polychrus_gutturosus",0.00237539562162587
"Enyalius_bibronii",0.00213294764832823
"Enyalius_erythroceneus",0.00213294764832816
"Enyalius_pictus",0.00213141618669435
"Enyalius_catenatus",0.00213141618669429
"Enyalius_bilineatus",0.00212901675885889
"Enyalius_capetinga",0.00212901675885861
"Enyalius_leechii",0.00216367003729377
"Anisolepis_grilli",0.0021411160812455
"Anisolepis_longicauda",0.00214111608124562
"Urostrophus_gallardoi",0.00215102472309258
"Urostrophus_vautieri",0.00215381897667138
"Enyalius_iheringii",0.00216260507078271
"Enyalius_brasiliensis",0.00216260507078271
"Enyalius_boulengeri",0.00216709440880917
"Pristidactylus_scapulatus",0.00210609134694682
"Pristidactylus_araucanus",0.00210609134694638
"Pristidactylus_nigroiugulus",0.00210547093949418
"Pristidactylus_fasciatus",0.00210547093949393
"Pristidactylus_achalensis",0.00211266021552093
"Diplolaemus_bibronii",0.00211161060744956
"Diplolaemus_leopardinus",0.00211161060744924
"Diplolaemus_sexcinctus",0.00211243301191123
"Diplolaemus_darwinii",0.00211866230195384
"Leiosaurus_jaguaris",0.00211844366417796
"Leiosaurus_catamarcensis",0.00211844366417793
"Leiosaurus_paronae",0.0021210524195093
"Leiosaurus_bellii",0.00213481653919249
"Pristidactylus_torquatus",0.00215846746200655
"Oplurus_grandidieri",0.00231347524654548
"Oplurus_fierinensis",0.00231347524654541
"Oplurus_saxicola",0.00233044374822881
"Oplurus_quadrimaculatus",0.00234860114903861
"Oplurus_cuvieri",0.00235031791832369
"Oplurus_cyclurus",0.00235031791832341
"Chalarodon_madagascariensis",0.00236066602896071
"Enyalioides_binzayedi",0.00219754116091338
"Enyalioides_rudolfarndti",0.00219754116091321
"Enyalioides_sophiarothschildae",0.00220292687802712
"Enyalioides_palpebralis",0.00220768066694869
"Enyalioides_azulae",0.00221229368725688
"Enyalioides_cofanorum",0.0021950294838586
"Enyalioides_microlepis",0.00219502948385851
"Enyalioides_praestabilis",0.00220068089683155
"Enyalioides_rubrigularis",0.00220257481960555
"Enyalioides_anisolepis",0.00220897053539129
"Enyalioides_oshaughnessyi",0.00226075706442092
"Enyalioides_altotambo",0.00226075706442152
"Enyalioides_heterolepis",0.00230478480215049
"Enyalioides_laticeps",0.00230478480215052
"Morunasaurus_annularis",0.00231582254302714
"Hoplocercus_spinosus",0.00266115653345075
"Tropidurus_etheridgei",0.00197131698256639
"Tropidurus_chromatops",0.00197131698256693
"Tropidurus_azurduyae",0.00197160830471115
"Tropidurus_catalanensis",0.00197212628237403
"Tropidurus_imbituba",0.00197212628237392
"Tropidurus_cocorobensis",0.00197302368257508
"Tropidurus_psammonastes",0.00197358780380005
"Tropidurus_torquatus",0.00197502176344355
"Tropidurus_sertanejo",0.00197750925657361
"Tropidurus_insulanus",0.00197679266231694
"Tropidurus_hispidus",0.00197679266231704
"Tropidurus_oreadicus",0.00197698957248455
"Tropidurus_erythrocephalus",0.00197890659259382
"Tropidurus_mucujensis",0.00197890659259426
"Tropidurus_montanus",0.00197949350181318
"Tropidurus_itambere",0.00198092872132268
"Tropidurus_hygomi",0.00198633439382518
"Tropidurus_semitaeniatus",0.00199461723631285
"Tropidurus_jaguaribanus",0.00199461723631322
"Tropidurus_helenae",0.00199540441242629
"Tropidurus_pinima",0.00199896862159052
"Eurolophosaurus_nanuzae",0.00202420817709726
"Eurolophosaurus_amathites",0.00202420817709734
"Eurolophosaurus_divaricatus",0.00203121219826424
"Tropidurus_guarani",0.00202448512152477
"Tropidurus_spinulosus",0.0020244851215249
"Tropidurus_lagunablanca",0.00202781757074978
"Tropidurus_callathelys",0.00203131640355209
"Strobilurus_torquatus",0.00206101557574874
"Plica_lumaria",0.00204104126931297
"Plica_plica",0.00204104126931284
"Plica_umbra",0.00204917990567446
"Uracentron_flaviceps",0.00205728582805808
"Microlophus_duncanensis",0.00199539691507408
"Microlophus_indefatigabilis",0.00199539691507367
"Microlophus_jacobii",0.00199554005939464
"Microlophus_albemarlensis",0.00199554440256451
"Microlophus_pacificus",0.00199554440256438
"Microlophus_grayii",0.00199712411470085
"Microlophus_delanonis",0.00200490817613474
"Microlophus_koepckeorum",0.00201940616014477
"Microlophus_bivittatus",0.00201051073797144
"Microlophus_habelii",0.0020105107379716
"Microlophus_occipitalis",0.00201533040142821
"Microlophus_stolzmanni",0.00202716368031454
"Microlophus_yanezi",0.00199882840841772
"Microlophus_theresioides",0.001998828408418
"Microlophus_atacamensis",0.0019989550843138
"Microlophus_quadrivittatus",0.00200175236411461
"Microlophus_tigris",0.0020030696801048
"Microlophus_peruvianus",0.00200306968010438
"Microlophus_heterolepis",0.0020035689440444
"Microlophus_theresiae",0.00201560742906741
"Microlophus_thoracicus",0.00202996997645092
"Tropidurus_bogerti",0.00209919967337073
"Uranoscodon_superciliosus",0.00224793765612018
"Stenocercus_orientalis",0.00201564591687596
"Stenocercus_latebrosus",0.00201564591687584
"Stenocercus_melanopygus",0.00201515942081087
"Stenocercus_stigmosus",0.00201515942081058
"Stenocercus_chrysopygus",0.00201637063680876
"Stenocercus_ornatissimus",0.0020163706368085
"Stenocercus_boettgeri",0.0020215456254017
"Stenocercus_cupreus",0.00202154562540175
"Stenocercus_eunetopsis",0.00202334910292712
"Stenocercus_empetrus",0.00202334910292732
"Stenocercus_imitator",0.00202502171506058
"Stenocercus_torquatus",0.00202342819937979
"Stenocercus_crassicaudatus",0.00202342819937905
"Stenocercus_marmoratus",0.00202717348423906
"Stenocercus_varius",0.00202970724250579
"Stenocercus_humeralis",0.00202970724250589
"Stenocercus_guentheri",0.00201679679996273
"Stenocercus_angel",0.00201679679996285
"Stenocercus_festae",0.00201804073741834
"Stenocercus_cadlei",0.00201804073741814
"Stenocercus_chota",0.00202114632114391
"Stenocercus_angulifer",0.00202642697535274
"Stenocercus_rhodomelas",0.0020264269753529
"Stenocercus_iridescens",0.00203040035522828
"Stenocercus_puyango",0.00203040035522833
"Stenocercus_limitaris",0.00204290260105641
"Stenocercus_percultus",0.00203862771922933
"Stenocercus_ornatus",0.00203862771922934
"Stenocercus_quinarius",0.00204160179466572
"Stenocercus_dumerilii",0.00204160179466571
"Stenocercus_squarrosus",0.00204259745269562
"Stenocercus_azureus",0.00205331752376427
"Stenocercus_doellojuradoi",0.00205331752376394
"Stenocercus_caducus",0.00204645596387289
"Stenocercus_roseiventris",0.00204645596387301
"Stenocercus_albolineatus",0.00204973532449835
"Stenocercus_sinesaccus",0.00205279895541723
"Stenocercus_scapularis",0.00212823167859197
"Stenocercus_apurimacus",0.00212823167859194
"Stenocercus_formosus",0.00214974029525127
"Stenocercus_ochoai",0.00214974029525132
"Ctenosaura_oedirhina",0.00203532139853376
"Ctenosaura_bakeri",0.00203532139853356
"Ctenosaura_melanosterna",0.00203541886307661
"Ctenosaura_palearis",0.00203710461616728
"Ctenosaura_quinquecarinata",0.00203676579262114
"Ctenosaura_flavidorsalis",0.00203676579262081
"Ctenosaura_oaxacana",0.00203745089394541
"Ctenosaura_hemilopha",0.00203615999928719
"Ctenosaura_macrolopha",0.00203615999928746
"Ctenosaura_nolascensis",0.0020361430563324
"Ctenosaura_conspicuosa",0.00203614305633144
"Ctenosaura_acanthura",0.00204018875980184
"Ctenosaura_pectinata",0.00204018875980179
"Ctenosaura_clarki",0.00204405479810382
"Ctenosaura_similis",0.00204967541845213
"Conolophus_pallidus",0.00205117966496392
"Conolophus_subcristatus",0.00205117966496373
"Conolophus_marthae",0.00205393250362114
"Amblyrhynchus_cristatus",0.00206130905643716
"Cachryx_defensor",0.00207153959539644
"Cachryx_alfredschmidti",0.00207153959539608
"Iguana_delicatissima",0.00210774745344659
"Iguana_iguana",0.0021077474534466
"Sauromalus_hispidus",0.00207775111564636
"Sauromalus_varius",0.00207775111564608
"Sauromalus_klauberi",0.0020783338144826
"Sauromalus_ater",0.00208394334849087
"Cyclura_lewisi",0.00207031513919325
"Cyclura_nubila",0.00207031513919339
"Cyclura_cychlura",0.00207080454054871
"Cyclura_rileyi",0.00207313527943035
"Cyclura_collei",0.002082115583429
"Cyclura_stejnegeri",0.00207787659828227
"Cyclura_cornuta",0.00207787659828249
"Cyclura_ricordi",0.00207919019478248
"Cyclura_carinata",0.0020791901947825
"Cyclura_pinguis",0.00210891545224719
"Brachylophus_fasciatus",0.00231638978960276
"Brachylophus_bulabula",0.00231638978960257
"Dipsosaurus_dorsalis",0.00240248943071327
"Leiocephalus_lunatus",0.00220193692233972
"Leiocephalus_personatus",0.0022019369223395
"Leiocephalus_psammodromus",0.0022058405525012
"Leiocephalus_sixtoi",0.00219493962395659
"Leiocephalus_inaguae",0.00219493962395629
"Leiocephalus_schreibersii",0.00219583335451756
"Leiocephalus_semilineatus",0.00220436503429502
"Leiocephalus_barahonensis",0.0022043650342955
"Leiocephalus_melanochlorus",0.00221377850201186
"Leiocephalus_macropus",0.00223681297905474
"Leiocephalus_carinatus",0.00225342302880433
"Leiocephalus_onaneyi",0.00226251485540532
"Leiocephalus_raviceps",0.00226251485540522
"Leiocephalus_stictigaster",0.00231551761158947
"Leiocephalus_cubensis",0.00240724699725307
"Crotaphytus_nebrius",0.0022582438196227
"Crotaphytus_bicinctores",0.00225824381962281
"Crotaphytus_collaris",0.0022508083660099
"Crotaphytus_reticulatus",0.00225080836600964
"Crotaphytus_dickersonae",0.00228282646379072
"Crotaphytus_grismeri",0.00225263979978802
"Crotaphytus_vestigium",0.00225263979978701
"Crotaphytus_insularis",0.00225817840170366
"Crotaphytus_antiquus",0.0022853835172972
"Gambelia_copeii",0.00230761478431507
"Gambelia_sila",0.00230761478431566
"Gambelia_wislizenii",0.00230975658100994
"Basiliscus_plumifrons",0.00241249940777899
"Basiliscus_basiliscus",0.00241249940777922
"Basiliscus_vittatus",0.00243806058913037
"Basiliscus_galeritus",0.00247813727844412
"Corytophanes_cristatus",0.00240564351930276
"Corytophanes_percarinatus",0.00240564351930296
